State_Name,District_Name,Crop,Crop_Year,Season,Area,Production,Yield
Uttar Pradesh,Uttar Pradesh District 2,Wheat,2022,Kharif,1189,7498.472713874584,7.783851976450799
Uttar Pradesh,Uttar Pradesh District 4,Wheat,2023,Rabi,307,21151.24872045063,53.76547231270359
Uttar Pradesh,Uttar Pradesh District 4,Maize,2010,Kharif,1373,5895.281944026419,3.9308084486525856
Uttar Pradesh,Uttar Pradesh District 1,Maize,2011,Summer,4841,42050.70768668368,7.629002272257798
Uttar Pradesh,Uttar Pradesh District 2,Maize,2012,Summer,4722,2833.8700061179443,0.7172808132147395
Uttar Pradesh,Uttar Pradesh District 4,Maize,2013,Kharif,1167,27535.201195375488,22.575835475578405
Uttar Pradesh,Uttar Pradesh District 3,Maize,2014,Kharif,3276,11923.802747453146,3.4349816849816848
Uttar Pradesh,Uttar Pradesh District 2,Maize,2015,Rabi,1925,9436.81333010152,4.2628571428571425
Uttar Pradesh,Uttar Pradesh District 1,Maize,2016,Kharif,2354,29241.908544951697,11.49320305862362
Uttar Pradesh,Uttar Pradesh District 3,Maize,2017,Kharif,4516,21025.372445093537,5.688441098317095
Uttar Pradesh,Uttar Pradesh District 3,Maize,2018,Summer,2352,44907.23698826472,20.462585034013607
Uttar Pradesh,Uttar Pradesh District 2,Maize,2019,Kharif,4541,44299.24686233486,7.638405637524774
Uttar Pradesh,Uttar Pradesh District 2,Maize,2020,Kharif,3652,41279.72016880404,11.30750273822563
Uttar Pradesh,Uttar Pradesh District 4,Maize,2021,Rabi,2724,30809.38675256577,12.412995594713657
Uttar Pradesh,Uttar Pradesh District 1,Maize,2022,Kharif,249,12620.353717904547,57.381526104417674
Uttar Pradesh,Uttar Pradesh District 4,Maize,2023,Rabi,4158,35655.035840786644,7.615440115440116
Uttar Pradesh,Uttar Pradesh District 1,Cotton,2010,Summer,4080,22905.159864844518,6.891911764705882
Uttar Pradesh,Uttar Pradesh District 2,Cotton,2011,Kharif,4320,4345.249100698423,0.8858796296296296
Uttar Pradesh,Uttar Pradesh District 1,Cotton,2012,Kharif,460,59062.211080553316,101.9804347826087
Uttar Pradesh,Uttar Pradesh District 4,Cotton,2013,Summer,4613,23358.123020002127,5.59505744634728
Uttar Pradesh,Uttar Pradesh District 3,Cotton,2014,Rabi,1162,8222.90151630851,5.483648881239243
Uttar Pradesh,Uttar Pradesh District 4,Cotton,2015,Rabi,1841,37894.24433697073,25.560564910374797
Uttar Pradesh,Uttar Pradesh District 1,Cotton,2016,Summer,960,26561.507759717526,30.66875
Uttar Pradesh,Uttar Pradesh District 2,Cotton,2017,Summer,2466,8892.64410535278,4.4557988645579885
Uttar Pradesh,Uttar Pradesh District 1,Cotton,2018,Summer,2999,3418.2857539078427,1.2847615871957319
Uttar Pradesh,Uttar Pradesh District 2,Cotton,2019,Rabi,941,22494.4687554714,24.010626992561104
Uttar Pradesh,Uttar Pradesh District 4,Cotton,2020,Rabi,3323,15703.46880102212,5.152272043334336
Uttar Pradesh,Uttar Pradesh District 1,Cotton,2021,Rabi,4128,38533.72985882988,7.184108527131783
Uttar Pradesh,Uttar Pradesh District 1,Cotton,2022,Rabi,4308,12968.489047845123,2.3974001857010214
Uttar Pradesh,Uttar Pradesh District 3,Cotton,2023,Rabi,1251,18299.552580123902,13.532374100719425
Uttar Pradesh,Uttar Pradesh District 4,Sugarcane,2010,Summer,3530,22291.05421586321,6.508781869688385
Uttar Pradesh,Uttar Pradesh District 1,Sugarcane,2011,Rabi,1929,31028.20806722524,12.748574390876101
Uttar Pradesh,Uttar Pradesh District 2,Sugarcane,2012,Rabi,3325,7416.093515634172,2.4589473684210525
Uttar Pradesh,Uttar Pradesh District 4,Sugarcane,2013,Rabi,1192,10864.275003766716,10.976510067114093
Uttar Pradesh,Uttar Pradesh District 3,Sugarcane,2014,Kharif,1076,47881.54344528513,43.83271375464684
Uttar Pradesh,Uttar Pradesh District 3,Sugarcane,2015,Rabi,1525,17777.020346011643,10.48327868852459
Uttar Pradesh,Uttar Pradesh District 1,Sugarcane,2016,Kharif,2169,3249.71695306569,1.62010142923006
Uttar Pradesh,Uttar Pradesh District 1,Sugarcane,2017,Kharif,1791,9411.537472046963,6.103294249022892
Uttar Pradesh,Uttar Pradesh District 3,Sugarcane,2018,Rabi,4540,6245.426543994794,1.0881057268722467
Uttar Pradesh,Uttar Pradesh District 3,Sugarcane,2019,Summer,1536,36870.69286921613,29.908203125
Uttar Pradesh,Uttar Pradesh District 3,Sugarcane,2020,Kharif,1080,7222.782852142919,5.194444444444445
Uttar Pradesh,Uttar Pradesh District 1,Sugarcane,2021,Rabi,855,14967.446623089023,17.44561403508772
Uttar Pradesh,Uttar Pradesh District 3,Sugarcane,2022,Rabi,1895,21913.666783323355,12.995778364116095
Uttar Pradesh,Uttar Pradesh District 3,Sugarcane,2023,Rabi,3976,14342.589925837472,4.339034205231388
Uttar Pradesh,Uttar Pradesh District 2,Pulses,2010,Kharif,1511,26192.474072557678,17.597617471872933
Uttar Pradesh,Uttar Pradesh District 4,Pulses,2011,Rabi,1114,33884.066314394,30.447037701974864
Uttar Pradesh,Uttar Pradesh District 4,Pulses,2012,Summer,757,51514.66923354637,55.3447820343461
Uttar Pradesh,Uttar Pradesh District 1,Pulses,2013,Summer,3812,3892.783516635513,0.8126967471143757
Uttar Pradesh,Uttar Pradesh District 1,Pulses,2014,Rabi,749,34470.78677321745,37.511348464619495
Uttar Pradesh,Uttar Pradesh District 4,Pulses,2015,Summer,4327,27301.13644757882,7.1698636468685
Uttar Pradesh,Uttar Pradesh District 2,Pulses,2016,Rabi,4178,24205.516804080915,5.382479655337482
Uttar Pradesh,Uttar Pradesh District 4,Pulses,2017,Kharif,4449,22181.80763544216,5.535625983367049
Uttar Pradesh,Uttar Pradesh District 4,Pulses,2018,Rabi,3181,26959.115562625295,8.919522162841874
Uttar Pradesh,Uttar Pradesh District 4,Pulses,2019,Rabi,4316,16520.713681003668,3.462928637627433
Uttar Pradesh,Uttar Pradesh District 1,Pulses,2020,Rabi,3862,23104.89484279728,5.333247022268255
Uttar Pradesh,Uttar Pradesh District 3,Pulses,2021,Kharif,170,2705.6975692212964,16.564705882352943
Uttar Pradesh,Uttar Pradesh District 2,Pulses,2022,Summer,2859,16971.04489633785,4.796082546344876
Uttar Pradesh,Uttar Pradesh District 3,Pulses,2023,Rabi,4636,15262.661464832252,3.11518550474547
Uttar Pradesh,Uttar Pradesh District 3,Groundnut,2010,Rabi,539,34027.886901465725,74.50834879406308
Uttar Pradesh,Uttar Pradesh District 1,Groundnut,2011,Rabi,226,26643.986767601356,99.79646017699115
Uttar Pradesh,Uttar Pradesh District 2,Groundnut,2012,Rabi,1803,39748.52958742334,27.34109816971714
Uttar Pradesh,Uttar Pradesh District 1,Groundnut,2013,Rabi,2466,28962.186507639042,13.314274128142742
Uttar Pradesh,Uttar Pradesh District 3,Groundnut,2014,Summer,1029,35689.26948280668,36.60058309037901
Uttar Pradesh,Uttar Pradesh District 2,Groundnut,2015,Rabi,604,42775.68359634247,58.09271523178808
Uttar Pradesh,Uttar Pradesh District 3,Groundnut,2016,Summer,4862,40811.918237589445,9.52550390785685
Uttar Pradesh,Uttar Pradesh District 3,Groundnut,2017,Kharif,4846,47325.61913196217,9.257738340899712
Uttar Pradesh,Uttar Pradesh District 1,Groundnut,2018,Kharif,3250,22938.249239647128,6.244923076923077
Uttar Pradesh,Uttar Pradesh District 4,Groundnut,2019,Rabi,3219,62722.855893544176,15.133271202236719
Uttar Pradesh,Uttar Pradesh District 3,Groundnut,2020,Kharif,3574,18654.23676770682,4.545607162842753
Uttar Pradesh,Uttar Pradesh District 2,Groundnut,2021,Summer,2014,45035.83637292606,19.616683217477657
Uttar Pradesh,Uttar Pradesh District 4,Groundnut,2022,Kharif,1667,52677.076953048636,27.846430713857227
Uttar Pradesh,Uttar Pradesh District 1,Groundnut,2023,Kharif,4137,15273.245836360657,3.1895093062605753
Uttar Pradesh,Uttar Pradesh District 1,Soybean,2010,Rabi,2889,2241.0577578832795,0.6095534787123572
Uttar Pradesh,Uttar Pradesh District 4,Soybean,2011,Kharif,390,43971.91176333046,117.92307692307692
Uttar Pradesh,Uttar Pradesh District 3,Soybean,2012,Summer,4520,19073.4908815831,3.3238938053097344
Uttar Pradesh,Uttar Pradesh District 4,Soybean,2013,Summer,4209,33944.83880321666,8.002613447374673
Uttar Pradesh,Uttar Pradesh District 2,Soybean,2014,Summer,4890,51548.720302921356,9.68282208588957
Uttar Pradesh,Uttar Pradesh District 2,Soybean,2015,Rabi,189,35139.90670240386,180.97354497354496
Uttar Pradesh,Uttar Pradesh District 1,Soybean,2016,Kharif,3141,29870.038178496437,8.529130850047755
Uttar Pradesh,Uttar Pradesh District 1,Soybean,2017,Summer,292,54381.07595434773,164.6404109589041
Uttar Pradesh,Uttar Pradesh District 4,Soybean,2018,Kharif,230,46147.529347275915,170.34347826086957
Uttar Pradesh,Uttar Pradesh District 3,Soybean,2019,Summer,2166,5248.719148019189,2.4496768236380424
Uttar Pradesh,Uttar Pradesh District 3,Soybean,2020,Rabi,3077,40686.536383746534,13.768280792980175
Uttar Pradesh,Uttar Pradesh District 4,Soybean,2021,Summer,2138,9387.994815451519,4.506548175865294
Uttar Pradesh,Uttar Pradesh District 4,Soybean,2022,Summer,2323,7123.095591606094,3.207920792079208
Uttar Pradesh,Uttar Pradesh District 3,Soybean,2023,Rabi,3465,42937.613468741365,10.961327561327561
Uttar Pradesh,Uttar Pradesh District 3,Jowar,2010,Summer,3616,9372.273057394004,2.240320796460177
Uttar Pradesh,Uttar Pradesh District 4,Jowar,2011,Kharif,1043,10232.550894778533,11.84084372003835
Uttar Pradesh,Uttar Pradesh District 1,Jowar,2012,Summer,2830,41993.95733934595,13.630035335689046
Uttar Pradesh,Uttar Pradesh District 3,Jowar,2013,Rabi,632,34539.40553405972,43.221518987341774
Uttar Pradesh,Uttar Pradesh District 2,Jowar,2014,Rabi,782,35424.61025234517,36.285166240409204
Uttar Pradesh,Uttar Pradesh District 3,Jowar,2015,Kharif,796,52247.98371834886,55.28517587939699
Uttar Pradesh,Uttar Pradesh District 2,Jowar,2016,Rabi,3724,10531.650351378668,2.303168635875403
Uttar Pradesh,Uttar Pradesh District 3,Jowar,2017,Rabi,2578,41541.017434072775,13.928238944918542
Uttar Pradesh,Uttar Pradesh District 2,Jowar,2018,Kharif,2059,47196.41193481721,22.970373967945605
Uttar Pradesh,Uttar Pradesh District 1,Jowar,2019,Rabi,3930,37701.15375756765,8.952671755725191
Uttar Pradesh,Uttar Pradesh District 1,Jowar,2020,Kharif,2507,16314.85247775952,7.613881132828081
Uttar Pradesh,Uttar Pradesh District 3,Jowar,2021,Kharif,2717,4908.987890892182,1.4560176665439823
Uttar Pradesh,Uttar Pradesh District 4,Jowar,2022,Rabi,500,39795.41917451169,78.126
Uttar Pradesh,Uttar Pradesh District 4,Jowar,2023,Summer,2575,21514.89371333737,6.500194174757281
Uttar Pradesh,Uttar Pradesh District 4,Bajra,2010,Kharif,1165,56331.24717242296,39.201716738197426
Uttar Pradesh,Uttar Pradesh District 4,Bajra,2011,Kharif,1588,42682.620738593585,22.634760705289672
Uttar Pradesh,Uttar Pradesh District 4,Bajra,2012,Rabi,4581,8417.401936064354,1.7170923379174852
Uttar Pradesh,Uttar Pradesh District 3,Bajra,2013,Rabi,304,22403.67888575752,58.49342105263158
Uttar Pradesh,Uttar Pradesh District 4,Bajra,2014,Rabi,3870,23112.827156053314,4.848837209302325
Uttar Pradesh,Uttar Pradesh District 2,Bajra,2015,Kharif,4453,51153.04289326952,9.579384684482372
Uttar Pradesh,Uttar Pradesh District 1,Bajra,2016,Kharif,1507,53014.79758422179,32.3178500331785
Uttar Pradesh,Uttar Pradesh District 1,Bajra,2017,Summer,4243,10385.413989363824,2.879566344567523
Uttar Pradesh,Uttar Pradesh District 3,Bajra,2018,Kharif,2889,6666.5819596278025,2.61509172724126
Uttar Pradesh,Uttar Pradesh District 3,Bajra,2019,Kharif,2794,47076.637427218215,13.433786685755189
Uttar Pradesh,Uttar Pradesh District 4,Bajra,2020,Rabi,4521,45364.1623866509,10.126299491262994
Uttar Pradesh,Uttar Pradesh District 3,Bajra,2021,Summer,4515,12100.069794167448,2.596013289036545
Uttar Pradesh,Uttar Pradesh District 2,Bajra,2022,Rabi,3366,47916.16002828638,12.55169340463458
Uttar Pradesh,Uttar Pradesh District 1,Bajra,2023,Summer,2734,36566.39963600154,14.242867593269935
Maharashtra,Maharashtra District 1,Rice,2010,Kharif,3647,3807.992374393058,0.9391280504524266
Maharashtra,Maharashtra District 3,Rice,2011,Kharif,3234,45307.354045058935,14.68212739641311
Maharashtra,Maharashtra District 4,Rice,2012,Kharif,1820,28074.90369960132,17.645054945054945
Maharashtra,Maharashtra District 1,Rice,2013,Summer,2518,6730.461213153558,2.3093725178713265
Maharashtra,Maharashtra District 3,Rice,2014,Kharif,4128,10794.265625233935,2.647286821705426
Maharashtra,Maharashtra District 3,Rice,2015,Rabi,1275,38186.58616399216,31.429803921568627
Maharashtra,Maharashtra District 4,Rice,2016,Kharif,2220,45737.86220617848,19.063513513513513
Maharashtra,Maharashtra District 1,Rice,2017,Summer,312,26852.77413654696,74.40705128205128
Maharashtra,Maharashtra District 4,Rice,2018,Kharif,2923,8054.926011758613,2.775230927129661
Maharashtra,Maharashtra District 2,Rice,2019,Kharif,4777,50788.93953520774,9.233619426418255
Maharashtra,Maharashtra District 2,Rice,2020,Summer,2240,12573.939166357768,6.3375
Maharashtra,Maharashtra District 1,Rice,2021,Rabi,2478,16454.023903019217,5.586763518966909
Maharashtra,Maharashtra District 2,Rice,2022,Rabi,4080,18884.163703562153,4.616911764705883
Maharashtra,Maharashtra District 2,Rice,2023,Summer,3325,21424.641025411092,5.331729323308271
Maharashtra,Maharashtra District 2,Wheat,2010,Rabi,2799,54140.189187469005,17.117899249732048
Maharashtra,Maharashtra District 3,Wheat,2011,Kharif,2277,4251.18689084552,2.2086078173034696
Maharashtra,Maharashtra District 4,Wheat,2012,Kharif,105,38192.98729442518,386.53333333333336
Maharashtra,Maharashtra District 1,Wheat,2013,Summer,449,44056.08450705998,106.13808463251671
Maharashtra,Maharashtra District 1,Wheat,2014,Summer,4412,35254.96666464565,7.991613780598368
Maharashtra,Maharashtra District 1,Wheat,2015,Kharif,3477,25498.471620384036,5.941903940178315
Maharashtra,Maharashtra District 3,Wheat,2016,Kharif,1763,45322.364477210154,21.869540555870675
Maharashtra,Maharashtra District 4,Wheat,2017,Rabi,2228,46135.45104750961,20.867594254937163
Maharashtra,Maharashtra District 4,Wheat,2018,Summer,3500,54926.00517620399,13.215142857142856
Maharashtra,Maharashtra District 4,Wheat,2019,Kharif,890,11144.30091604121,10.426966292134832
Maharashtra,Maharashtra District 3,Wheat,2020,Kharif,1409,2571.1123393390235,1.8105039034776438
Maharashtra,Maharashtra District 3,Wheat,2021,Kharif,1450,18504.88101653,12.37103448275862
Maharashtra,Maharashtra District 1,Wheat,2022,Summer,716,52637.66490038536,57.90782122905028
Maharashtra,Maharashtra District 3,Wheat,2023,Kharif,1315,17336.378982402603,14.170342205323195
Maharashtra,Maharashtra District 4,Maize,2010,Summer,4707,54457.044321829686,10.300616103675377
Maharashtra,Maharashtra District 2,Maize,2011,Kharif,4192,43459.82506113247,8.713979007633588
Maharashtra,Maharashtra District 4,Maize,2012,Kharif,3458,46295.40425801452,12.689126662810873
Maharashtra,Maharashtra District 1,Maize,2013,Rabi,4984,9749.596229690316,2.2375601926163724
Maharashtra,Maharashtra District 3,Maize,2014,Summer,2521,58242.07097383255,17.841332804442683
Maharashtra,Maharashtra District 2,Maize,2015,Summer,1748,31044.343664976263,20.50400457665904
Maharashtra,Maharashtra District 1,Maize,2016,Rabi,3167,2192.26530223964,0.6207767603410167
Maharashtra,Maharashtra District 4,Maize,2017,Kharif,2065,35454.70931465903,19.17917675544794
Maharashtra,Maharashtra District 4,Maize,2018,Rabi,3086,15901.029440550905,5.901814646791964
Maharashtra,Maharashtra District 3,Maize,2019,Summer,1694,16841.821262065285,10.318181818181818
Maharashtra,Maharashtra District 2,Maize,2020,Kharif,1618,42922.58165657385,30.673053152039554
Maharashtra,Maharashtra District 4,Maize,2021,Rabi,4772,12497.945902952724,2.0691533948030174
Maharashtra,Maharashtra District 1,Maize,2022,Rabi,3708,23589.082044463295,5.012135922330097
Maharashtra,Maharashtra District 1,Maize,2023,Summer,1170,15733.903206674582,16.402564102564103
Maharashtra,Maharashtra District 4,Cotton,2010,Rabi,2643,21248.348188008033,9.440030268634128
Maharashtra,Maharashtra District 3,Cotton,2011,Summer,3218,11337.41011313236,2.9732753262896208
Maharashtra,Maharashtra District 3,Cotton,2012,Summer,3352,17214.532446694473,5.2177804295942725
Maharashtra,Maharashtra District 4,Cotton,2013,Rabi,1967,44025.57635948395,17.887646161667515
Maharashtra,Maharashtra District 4,Cotton,2014,Summer,1950,2149.710197006854,0.8902564102564102
Maharashtra,Maharashtra District 2,Cotton,2015,Kharif,4099,31094.75817040315,7.378384971944377
Maharashtra,Maharashtra District 2,Cotton,2016,Summer,4339,23683.797708741233,4.904586310209726
Maharashtra,Maharashtra District 3,Cotton,2017,Kharif,3889,28064.568326849057,8.951915659552585
Maharashtra,Maharashtra District 3,Cotton,2018,Rabi,3587,28613.058615845744,7.148592138277111
Maharashtra,Maharashtra District 1,Cotton,2019,Rabi,2406,31010.674011164163,10.445552784704905
Maharashtra,Maharashtra District 1,Cotton,2020,Kharif,225,34207.43508080454,130.5688888888889
Maharashtra,Maharashtra District 1,Cotton,2021,Rabi,2927,11028.932662822292,3.4355995900239154
Maharashtra,Maharashtra District 4,Cotton,2022,Rabi,1843,46200.76959012984,22.77807921866522
Maharashtra,Maharashtra District 4,Cotton,2023,Kharif,2883,15394.020733451045,6.32500867152272
Maharashtra,Maharashtra District 2,Sugarcane,2010,Kharif,4713,14914.658618248977,2.7294716740929346
Maharashtra,Maharashtra District 1,Sugarcane,2011,Summer,3363,9301.59399696405,3.1367826345524827
Maharashtra,Maharashtra District 4,Sugarcane,2012,Summer,4042,37244.76164673153,9.604403760514597
Maharashtra,Maharashtra District 1,Sugarcane,2013,Summer,4602,45546.22109585936,7.803780964797914
Maharashtra,Maharashtra District 2,Sugarcane,2014,Summer,2950,9115.383253347421,3.292881355932203
Maharashtra,Maharashtra District 1,Sugarcane,2015,Summer,4498,35681.89259814357,7.034682080924855
Maharashtra,Maharashtra District 4,Sugarcane,2016,Rabi,4527,35571.695395052906,9.18246079081069
Maharashtra,Maharashtra District 2,Sugarcane,2017,Rabi,1390,4307.668904906307,3.7669064748201437
Maharashtra,Maharashtra District 4,Sugarcane,2018,Kharif,3681,27619.864267675057,8.625645205107308
Maharashtra,Maharashtra District 3,Sugarcane,2019,Summer,3839,23273.907675288523,6.463141443084137
Maharashtra,Maharashtra District 3,Sugarcane,2020,Kharif,2651,32388.252541253576,12.901169370049038
Maharashtra,Maharashtra District 4,Sugarcane,2021,Kharif,3229,22766.054107025124,7.075565190461443
Maharashtra,Maharashtra District 1,Sugarcane,2022,Kharif,1384,25781.012872754687,18.137283236994218
Maharashtra,Maharashtra District 4,Sugarcane,2023,Summer,788,38454.56697564035,38.85532994923858
Maharashtra,Maharashtra District 1,Pulses,2010,Kharif,224,35798.02026290231,181.19642857142858
Maharashtra,Maharashtra District 1,Pulses,2011,Kharif,4319,23937.288728526473,6.0990970131974995
Maharashtra,Maharashtra District 1,Pulses,2012,Rabi,2441,36560.774636217146,12.947152806226956
Maharashtra,Maharashtra District 1,Pulses,2013,Summer,648,21579.2855202918,29.834876543209877
Maharashtra,Maharashtra District 2,Pulses,2014,Kharif,3339,46491.34329687722,11.626834381551364
Maharashtra,Maharashtra District 3,Pulses,2015,Kharif,348,10702.486411123755,24.166666666666668
Maharashtra,Maharashtra District 3,Pulses,2016,Rabi,1185,30451.89036934452,30.72151898734177
Maharashtra,Maharashtra District 2,Pulses,2017,Summer,3992,18216.191016313744,5.061372745490982
Maharashtra,Maharashtra District 1,Pulses,2018,Rabi,656,7582.392504218808,10.891768292682928
Maharashtra,Maharashtra District 1,Pulses,2019,Rabi,2727,45027.99624360757,15.048404840484048
Maharashtra,Maharashtra District 1,Pulses,2020,Kharif,2323,42556.87903691352,16.511838140335772
Maharashtra,Maharashtra District 3,Pulses,2021,Kharif,3843,43450.568496447966,10.740046838407494
Maharashtra,Maharashtra District 4,Pulses,2022,Rabi,3810,41170.861273210416,11.38031496062992
Maharashtra,Maharashtra District 4,Pulses,2023,Rabi,4041,7288.474206790939,1.5520910665676813
Maharashtra,Maharashtra District 1,Groundnut,2010,Summer,2246,24508.7236510448,11.140694568121104
Maharashtra,Maharashtra District 2,Groundnut,2011,Summer,436,49931.23556367015,100.4288990825688
Maharashtra,Maharashtra District 3,Groundnut,2012,Kharif,3731,10389.24899772934,2.562047708389172
Maharashtra,Maharashtra District 1,Groundnut,2013,Kharif,2740,19972.739052295143,8.437591240875912
Maharashtra,Maharashtra District 1,Groundnut,2014,Summer,2338,21972.973307926946,8.556458511548332
Maharashtra,Maharashtra District 2,Groundnut,2015,Rabi,2006,53130.81328525734,24.4740777666999
Maharashtra,Maharashtra District 1,Groundnut,2016,Kharif,2436,55047.04081587363,19.38464696223317
Maharashtra,Maharashtra District 4,Groundnut,2017,Rabi,2320,8786.670827919603,3.206465517241379
Maharashtra,Maharashtra District 3,Groundnut,2018,Kharif,3888,37214.813334057566,8.03832304526749
Maharashtra,Maharashtra District 3,Groundnut,2019,Summer,3632,48508.77046531736,11.083700440528634
Maharashtra,Maharashtra District 3,Groundnut,2020,Summer,1866,36793.71712752696,16.622186495176848
Maharashtra,Maharashtra District 1,Groundnut,2021,Summer,2911,31462.09689384422,11.14771556166266
Maharashtra,Maharashtra District 1,Groundnut,2022,Rabi,1349,27189.196427924668,18.560415122312826
Maharashtra,Maharashtra District 3,Groundnut,2023,Rabi,2893,1811.5835374301948,0.7137919115105427
Maharashtra,Maharashtra District 1,Soybean,2010,Kharif,4029,46056.8333957674,12.22114668652271
Maharashtra,Maharashtra District 1,Soybean,2011,Kharif,1421,20615.840692164318,15.856439127375088
Maharashtra,Maharashtra District 3,Soybean,2012,Summer,2729,17718.68274897036,6.850494686698425
Maharashtra,Maharashtra District 1,Soybean,2013,Rabi,1125,13117.919915811293,13.818666666666667
Maharashtra,Maharashtra District 3,Soybean,2014,Rabi,1340,11512.219387167544,8.094029850746269
Maharashtra,Maharashtra District 3,Soybean,2015,Kharif,1017,9466.290921772123,8.451327433628318
Maharashtra,Maharashtra District 1,Soybean,2016,Kharif,750,31305.500084919913,36.08
Maharashtra,Maharashtra District 1,Soybean,2017,Summer,2305,35533.29167123297,12.207809110629068
Maharashtra,Maharashtra District 3,Soybean,2018,Kharif,1007,15481.49578864279,17.60377358490566
Maharashtra,Maharashtra District 2,Soybean,2019,Rabi,3763,42827.32778997011,12.15678979537603
Maharashtra,Maharashtra District 4,Soybean,2020,Kharif,246,42250.250551098055,144.78861788617886
Maharashtra,Maharashtra District 2,Soybean,2021,Kharif,3815,33841.759045287676,7.0136304062909565
Maharashtra,Maharashtra District 4,Soybean,2022,Rabi,3541,50314.20673119091,12.025981361197402
Maharashtra,Maharashtra District 4,Soybean,2023,Summer,604,45204.00991309892,72.14735099337749
Maharashtra,Maharashtra District 1,Jowar,2010,Rabi,317,28292.736317980678,93.59305993690852
Maharashtra,Maharashtra District 2,Jowar,2011,Rabi,4750,46131.684087121124,8.500631578947369
Maharashtra,Maharashtra District 2,Jowar,2012,Kharif,158,20990.445353169773,141.36075949367088
Maharashtra,Maharashtra District 1,Jowar,2013,Kharif,2930,6714.786952052416,2.535494880546075
Maharashtra,Maharashtra District 1,Jowar,2014,Summer,1619,24583.710837812436,13.222977146386658
Maharashtra,Maharashtra District 4,Jowar,2015,Kharif,4236,40632.736377777175,7.5701133144475925
Maharashtra,Maharashtra District 2,Jowar,2016,Rabi,2052,37403.34089665395,21.436159844054583
Maharashtra,Maharashtra District 2,Jowar,2017,Rabi,738,9963.676219804267,16.481029810298104
Maharashtra,Maharashtra District 3,Jowar,2018,Kharif,574,49996.81778786281,70.08710801393728
Maharashtra,Maharashtra District 3,Jowar,2019,Kharif,284,41733.99619186905,137.09859154929578
Maharashtra,Maharashtra District 1,Jowar,2020,Rabi,3208,25701.49839348348,8.677680798004987
Maharashtra,Maharashtra District 4,Jowar,2021,Rabi,794,7780.1853366517,10.910579345088161
Maharashtra,Maharashtra District 4,Jowar,2022,Summer,1044,17468.019385817097,18.353448275862068
Maharashtra,Maharashtra District 2,Jowar,2023,Summer,3069,20660.863625312588,6.959921798631476
Maharashtra,Maharashtra District 4,Bajra,2010,Summer,410,30753.27020029063,62.104878048780485
Maharashtra,Maharashtra District 4,Bajra,2011,Summer,2096,6118.569777509241,3.575381679389313
Maharashtra,Maharashtra District 4,Bajra,2012,Rabi,4814,15572.299496066433,3.796011632737848
Maharashtra,Maharashtra District 4,Bajra,2013,Summer,786,36654.03708152355,41.63867684478372
Maharashtra,Maharashtra District 3,Bajra,2014,Kharif,3725,31903.76081332569,7.848590604026846
Maharashtra,Maharashtra District 2,Bajra,2015,Rabi,3236,46965.98783468698,14.125154511742892
Maharashtra,Maharashtra District 4,Bajra,2016,Rabi,1527,22491.700100723167,17.99148657498363
Maharashtra,Maharashtra District 2,Bajra,2017,Kharif,1004,6706.349195178095,6.00597609561753
Maharashtra,Maharashtra District 1,Bajra,2018,Rabi,600,58400.854894124444,76.825
Maharashtra,Maharashtra District 1,Bajra,2019,Summer,1544,46180.637505524865,29.077072538860104
Maharashtra,Maharashtra District 1,Bajra,2020,Kharif,3948,3542.046457219808,1.0597771023302938
Maharashtra,Maharashtra District 4,Bajra,2021,Rabi,2566,6834.258640862064,3.2657833203429463
Maharashtra,Maharashtra District 3,Bajra,2022,Rabi,571,12317.258075405296,17.37828371278459
Maharashtra,Maharashtra District 3,Bajra,2023,Rabi,2562,17283.602868288406,6.26112412177986
Karnataka,Karnataka District 2,Rice,2010,Summer,2887,27401.5832591754,11.260131624523726
Karnataka,Karnataka District 2,Rice,2011,Kharif,1893,32597.285807163924,18.68145800316957
Karnataka,Karnataka District 2,Rice,2012,Summer,4955,35665.24212732226,8.246417759838547
Karnataka,Karnataka District 1,Rice,2013,Rabi,4572,24752.440115651127,6.592082239720035
Karnataka,Karnataka District 2,Rice,2014,Rabi,3473,54605.14586368869,12.724445724157789
Karnataka,Karnataka District 2,Rice,2015,Rabi,3607,14523.227801587618,3.850568339340172
Karnataka,Karnataka District 1,Rice,2016,Kharif,1913,36336.61793816336,18.043910088865655
Karnataka,Karnataka District 2,Rice,2017,Summer,1210,5311.2725261634305,5.351239669421488
Karnataka,Karnataka District 1,Rice,2018,Rabi,1651,25246.51174824424,18.382192610539068
Karnataka,Karnataka District 4,Rice,2019,Kharif,2768,43719.78198101376,13.874277456647398
Karnataka,Karnataka District 2,Rice,2020,Rabi,4673,40599.66452839724,7.026749411512947
Karnataka,Karnataka District 2,Rice,2021,Kharif,672,28063.734425431547,38.67857142857143
Karnataka,Karnataka District 2,Rice,2022,Rabi,2357,29645.935234490757,13.165888841747984
Karnataka,Karnataka District 2,Rice,2023,Summer,1706,13191.323031985488,9.13599062133646
Karnataka,Karnataka District 1,Wheat,2010,Summer,2109,20955.43959582867,8.70886676149834
Karnataka,Karnataka District 2,Wheat,2011,Rabi,2046,3103.948180043241,1.2145650048875856
Karnataka,Karnataka District 3,Wheat,2012,Rabi,4961,60252.484449546486,9.362830074581737
Karnataka,Karnataka District 3,Wheat,2013,Summer,158,46401.27506859326,250.54430379746836
Karnataka,Karnataka District 1,Wheat,2014,Summer,4760,14791.348538380847,3.2081932773109245
